,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
14972,2,37.21643835616438,17.361643835616437,1,0,1,0,4,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14976,2,40.145205479452045,22.11232876712329,1,0,0,0,4,True,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
14977,2,40.145205479452045,22.11232876712329,1,0,0,0,4,False,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
14978,0,64.16712328767122,-1000.6657534246576,1,0,0,0,1,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14979,0,28.087671232876712,3.764383561643836,1,1,1,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
14981,0,63.846575342465755,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14983,1,40.46575342465753,0.6,1,1,0,0,3,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14985,0,56.063013698630144,6.353424657534248,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14987,0,64.96164383561644,20.531506849315072,1,0,0,0,2,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14993,0,61.42191780821918,-1000.6657534246576,1,0,0,0,1,False,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
14998,2,36.88493150684931,3.2684931506849315,1,0,0,0,4,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14999,0,33.989041095890414,4.101369863013699,1,0,0,0,2,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15001,0,43.82739726027398,20.11232876712329,1,1,1,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15012,0,52.320547945205476,1.8465753424657532,1,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
15013,0,56.961643835616435,13.189041095890412,1,1,1,0,1,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15018,1,39.6958904109589,15.942465753424658,1,0,0,0,3,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15027,2,33.39452054794521,0.8465753424657534,1,0,0,0,4,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15029,0,54.76164383561644,8.852054794520548,1,1,0,0,2,False,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15035,0,32.18082191780822,1.0986301369863014,1,1,1,0,2,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15038,2,30.14794520547945,7.523287671232878,1,1,1,0,4,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15039,1,31.09041095890411,3.9342465753424656,1,0,0,0,2,False,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15046,0,36.53972602739726,7.104109589041097,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15047,0,56.682191780821924,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15048,0,41.435616438356156,1.180821917808219,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15049,0,45.44931506849315,4.101369863013699,1,0,0,0,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15051,0,55.3041095890411,2.265753424657534,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15052,1,45.454794520547935,22.61369863013699,1,0,0,0,3,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15053,0,63.602739726027394,1.4328767123287671,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15054,1,44.50410958904109,3.4356164383561643,1,0,0,0,3,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15055,1,23.97260273972603,4.353424657534247,1,0,0,0,3,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15056,0,26.736986301369864,6.602739726027397,1,0,0,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15057,0,27.372602739726034,2.0986301369863014,1,1,0,0,1,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
15058,0,54.84383561643836,4.7452054794520535,1,0,0,0,2,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15059,0,28.24383561643836,4.410958904109589,1,0,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15060,1,40.92876712328767,14.75068493150685,1,1,0,0,2,False,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15063,1,49.56986301369864,6.83013698630137,1,0,0,0,3,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15065,0,37.05479452054794,2.7013698630136984,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15066,0,64.1041095890411,-1000.6657534246576,1,0,0,0,2,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15070,2,46.57808219178082,13.70958904109589,1,0,0,0,4,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15074,0,38.48219178082192,3.5780821917808217,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15075,0,43.72602739726028,9.791780821917808,1,0,0,0,1,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
15078,1,31.572602739726022,6.997260273972603,1,0,0,0,3,False,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15081,0,35.46027397260274,11.038356164383561,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15085,0,30.36986301369863,7.624657534246575,1,1,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
15088,2,42.78630136986301,13.961643835616439,1,1,1,0,4,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15089,2,48.87945205479452,11.794520547945206,1,1,1,0,4,True,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15091,0,50.663013698630145,25.96986301369863,1,1,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15092,2,34.42191780821918,5.83013698630137,1,0,0,0,4,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15093,0,30.019178082191786,3.326027397260274,1,0,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15095,0,64.08493150684932,4.493150684931507,1,0,1,0,2,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15096,0,40.78630136986301,8.53972602739726,1,0,0,0,2,False,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15098,0,52.88767123287671,3.7452054794520553,1,0,1,1,1,False,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15099,0,43.67671232876712,4.789041095890411,1,0,0,0,2,False,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15102,1,26.87945205479452,2.367123287671233,1,0,0,0,3,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15108,0,51.375342465753434,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15113,0,57.375342465753434,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15114,0,44.989041095890414,22.54794520547945,1,0,0,0,2,True,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15115,0,44.989041095890414,22.54794520547945,1,0,0,0,2,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15116,2,53.64383561643836,3.3698630136986303,1,0,0,0,4,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15118,0,54.317808219178076,6.410958904109589,1,0,0,0,2,False,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15121,0,53.61643835616438,4.452054794520548,1,0,0,0,1,False,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15123,0,49.090410958904116,5.493150684931507,1,0,0,0,2,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
15128,1,42.81095890410959,1.1561643835616435,1,0,0,0,3,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15131,0,22.221917808219175,0.7863013698630137,1,0,0,0,1,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
15132,0,60.78356164383562,-1000.6657534246576,1,0,1,0,1,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
15133,1,41.16986301369864,0.2410958904109589,1,0,0,0,3,False,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15134,2,42.02465753424657,0.44931506849315067,1,1,1,0,4,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15135,0,47.64109589041096,5.789041095890411,1,0,0,0,2,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15139,0,27.03013698630137,7.076712328767122,1,0,0,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15142,0,51.74246575342465,6.912328767123287,1,1,1,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15143,2,45.96712328767124,0.9095890410958904,1,0,0,0,4,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15147,0,27.235616438356168,5.452054794520548,1,0,0,0,2,False,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15148,1,24.14794520547945,2.2410958904109592,1,0,0,0,3,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15149,2,34.81917808219178,8.747945205479452,1,0,0,0,4,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15155,1,32.57534246575342,2.03013698630137,1,1,0,0,3,False,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15158,1,36.78356164383562,18.5013698630137,1,0,0,1,3,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15160,1,44.39452054794521,2.5342465753424657,1,1,1,0,3,True,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15162,1,44.39452054794521,2.5342465753424657,1,1,1,0,3,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15165,0,26.13150684931507,0.5342465753424658,1,0,0,0,1,False,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
15166,0,61.75616438356165,0.5342465753424658,1,0,1,0,2,False,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
15170,0,53.317808219178076,14.038356164383561,1,0,0,0,2,False,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15171,0,64.61369863013698,-1000.6657534246576,1,0,0,0,1,False,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
15175,0,62.528767123287665,2.7863013698630144,1,0,1,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15177,1,34.09041095890411,3.202739726027397,1,0,1,0,3,False,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15179,0,60.76438356164383,20.882191780821923,1,0,0,0,2,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15184,1,45.98082191780822,9.454794520547946,1,0,0,0,3,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15187,0,29.19178082191781,3.9561643835616436,1,0,0,0,2,False,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
15192,0,51.923287671232885,1.367123287671233,1,0,1,0,1,True,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15194,0,36.72328767123288,10.706849315068494,1,0,1,0,2,True,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15196,0,36.72328767123288,10.706849315068494,1,0,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15197,1,46.05205479452055,14.375342465753427,1,0,0,0,3,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15200,2,35.610958904109594,2.5342465753424657,1,0,0,0,4,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15202,2,30.660273972602734,2.03013698630137,1,0,0,0,4,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15203,2,33.73150684931507,3.2849315068493152,1,0,0,0,4,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15204,0,43.61643835616438,18.797260273972608,1,1,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15208,1,42.41369863013698,7.873972602739726,1,0,0,0,3,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15211,2,47.39452054794521,1.03013698630137,1,0,0,0,4,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15212,0,64.12602739726027,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15213,1,33.293150684931504,3.3698630136986303,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
15215,1,33.728767123287675,10.873972602739727,1,0,0,0,3,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15218,0,40.745205479452046,1.4493150684931506,1,0,0,0,1,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
15219,0,53.08767123287672,0.2821917808219178,1,0,0,0,1,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
15220,0,49.98904109589043,6.6219178082191785,1,0,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
15222,0,43.42191780821918,3.1178082191780816,1,0,0,0,1,False,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
15225,0,50.76438356164383,4.956164383561643,1,0,0,0,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15226,0,55.68493150684932,11.54246575342466,1,1,1,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
15229,0,50.98630136986301,0.3671232876712329,1,0,0,0,2,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15230,0,49.824657534246576,1.03013698630137,1,0,1,0,2,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15231,0,54.049315068493144,7.958904109589041,1,0,0,1,1,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15238,0,64.17534246575343,-1000.6657534246576,1,0,0,0,1,False,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15240,0,24.682191780821924,2.367123287671233,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
15241,0,34.0,8.958904109589039,1,0,0,0,1,False,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
15244,0,52.158904109589045,0.2,1,0,1,0,2,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15246,0,48.86849315068493,1.282191780821918,1,0,1,0,2,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15248,2,39.98630136986301,5.8712328767123285,1,0,0,0,4,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15250,0,55.57808219178082,-1000.6657534246576,1,0,1,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15251,2,34.40821917808219,11.712328767123287,1,1,1,0,4,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15252,1,40.673972602739724,3.5397260273972604,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
15255,1,43.33424657534246,20.216438356164385,1,0,0,0,3,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
15259,2,33.81095890410959,9.54246575342466,1,1,0,0,4,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15260,0,49.95616438356164,8.123287671232879,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15262,0,27.728767123287675,9.45753424657534,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15264,0,48.15068493150685,6.1205479452054785,1,0,1,0,2,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15265,0,29.487671232876714,4.035616438356166,1,1,1,1,2,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15269,2,40.49589041095891,8.038356164383561,1,1,1,0,4,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15270,0,42.25753424657535,18.632876712328766,1,0,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15273,0,61.509589041095886,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15275,0,56.090410958904116,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15278,2,36.345205479452055,8.961643835616439,1,1,1,0,4,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15279,2,38.46027397260274,17.967123287671228,1,1,1,0,4,False,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15282,0,61.273972602739725,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15284,0,51.865753424657534,18.295890410958904,1,1,0,0,2,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15287,0,42.23561643835617,4.624657534246575,1,1,1,0,2,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15288,0,56.62739726027397,35.895890410958906,1,1,0,0,1,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
15291,2,37.35342465753425,17.38082191780822,1,1,0,0,4,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
15295,1,33.194520547945196,0.536986301369863,1,1,1,0,3,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15298,1,30.44383561643836,1.2849315068493148,1,1,1,0,3,True,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15299,1,30.44383561643836,1.2849315068493148,1,1,1,0,3,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15301,0,48.97534246575343,1.0328767123287672,1,1,1,0,1,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
15307,0,47.97260273972603,3.0356164383561643,1,1,0,0,2,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15309,0,27.454794520547942,1.452054794520548,1,0,0,0,1,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15310,4,34.10410958904109,12.041095890410961,1,0,0,0,6,False,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
15312,2,34.295890410958904,2.536986301369863,1,1,0,0,4,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15314,2,38.298630136986304,4.454794520547946,1,0,0,0,3,False,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
15319,0,65.00821917808219,-1000.6657534246576,1,0,0,0,2,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15320,2,30.410958904109588,5.035616438356166,1,1,0,0,4,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
15321,1,37.65753424657535,1.704109589041096,1,1,0,0,2,False,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
15323,0,50.361643835616434,12.460273972602739,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15328,0,31.912328767123288,11.712328767123287,1,1,1,0,2,False,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15330,1,40.77534246575343,17.043835616438358,1,0,1,0,2,False,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15332,0,46.32328767123288,8.038356164383561,1,0,0,0,2,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15335,0,25.994520547945214,4.9589041095890405,1,0,0,1,1,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
15337,0,30.74794520547945,6.372602739726028,1,0,0,0,2,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15343,0,38.57534246575342,5.1205479452054785,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15348,4,39.876712328767134,5.035616438356166,1,1,0,0,6,False,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15352,0,57.84383561643836,-1000.6657534246576,1,0,0,0,2,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15354,0,55.65753424657535,-1000.6657534246576,1,0,0,0,2,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15361,0,27.750684931506854,3.0356164383561643,1,1,0,0,1,False,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
15362,0,25.128767123287673,5.958904109589041,1,1,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15363,0,41.80821917808219,1.704109589041096,1,1,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15367,0,24.8,0.6219178082191781,1,0,0,0,1,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
15368,0,61.717808219178075,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15373,1,34.12054794520548,11.041095890410961,1,1,1,0,3,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
15383,0,58.471232876712335,-1000.6657534246576,1,0,0,0,2,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15386,0,57.96438356164385,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
15392,1,22.668493150684927,2.032876712328767,1,1,1,0,2,False,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
15393,0,60.01369863013698,-1000.6657534246576,1,0,1,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15395,1,33.53150684931507,7.123287671232878,1,1,1,0,3,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15399,1,29.194520547945213,2.536986301369863,1,1,1,0,3,True,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15400,1,29.194520547945213,2.536986301369863,1,1,1,0,3,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15401,0,30.432876712328767,7.123287671232878,1,1,1,0,2,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15403,1,28.950684931506853,4.1205479452054785,1,1,0,0,3,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15406,0,26.378082191780823,6.454794520547946,1,0,0,0,2,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15407,0,27.75890410958904,3.0356164383561643,1,1,0,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
15408,1,33.895890410958906,14.797260273972602,1,0,1,0,3,False,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15409,1,51.210958904109596,-1000.6657534246576,1,0,1,0,3,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15413,0,32.24109589041096,1.704109589041096,1,1,1,0,2,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
15419,0,36.13150684931506,0.6219178082191781,1,0,0,0,2,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15420,1,27.693150684931503,4.035616438356166,1,1,0,0,3,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15423,0,28.410958904109588,3.791780821917808,1,1,0,0,1,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
15424,2,43.91780821917809,6.958904109589041,1,1,0,0,4,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15428,0,38.54794520547946,4.287671232876712,1,1,1,0,2,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15431,0,27.435616438356167,1.6219178082191783,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
15434,1,26.567123287671233,0.7041095890410959,1,0,0,0,3,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15436,0,38.15342465753425,1.3698630136986298,1,0,0,0,2,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15438,0,57.04657534246575,35.14246575342466,1,1,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
